L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
21319947752.57085,3032540205.222385,-18287407547.348465,761940,6,4,0,0.01,44
11821551498.853535,3032540205.222385,-8789011293.63115,761940,6,4,0,0.01,44
8396947341.43356,3032540205.222385,-5364407136.211176,761940,6,4,0,0.01,44
6632876061.988317,3032540205.222385,-3600335856.7659316,761940,6,4,0,0.01,44
5556145996.083893,3032540205.222385,-2523605790.861508,761940,6,4,0,0.01,44
4836934393.563487,3032540205.222385,-1804394188.3411021,761940,6,4,0,0.01,44
4334266017.980434,3032540205.222385,-1301725812.7580495,761940,6,4,0,0.01,44
3975202683.7024183,3032540205.222385,-942662478.4800334,761940,6,4,0,0.01,44
3716063684.5184917,3032540205.222385,-683523479.2961068,761940,6,4,0,0.01,44
3528123011.3562098,3032540205.222385,-495582806.1338248,761940,6,4,0,0.01,44
3391498892.822459,3032540205.222385,-358958687.6000743,761940,6,4,0,0.01,44
3292071621.619079,3032540205.222385,-259531416.39669418,761940,6,4,0,0.01,44
3219676012.6834946,3032540205.222385,-187135807.46110964,761940,6,4,0,0.01,44
3166944635.036676,3032540205.222385,-134404429.814291,761940,6,4,0,0.01,44
3128532588.1564617,3032540205.222385,-95992382.93407679,761940,6,4,0,0.01,44
3100547345.752777,3032540205.222385,-68007140.53039217,761940,6,4,0,0.01,44
3080159596.6578407,3032540205.222385,-47619391.4354558,761940,6,4,0,0.01,44
3065305658.6000953,3032540205.222385,-32765453.377710342,761940,6,4,0,0.01,44
3054484937.0143075,3032540205.222385,-21944731.79192257,761940,6,4,0,0.01,44
3046601830.4775357,3032540205.222385,-14061625.255150795,761940,6,4,0,0.01,44
3040857530.964826,3032540205.222385,-8317325.742441177,761940,6,4,0,0.01,44
3036673229.8226604,3032540205.222385,-4133024.6002755165,761940,6,4,0,0.01,44
3033624821.810022,3032540205.222385,-1084616.5876369476,761940,6,4,0,0.01,44
3031403928.4418187,3032540205.222385,1136276.7805662155,761940,6,4,0,0.01,44
3029785445.8600163,3029942967.8250256,157521.9650092125,761940,6,4,0,0.01,44
3028606314.3408475,3029890401.344192,1284087.0033445358,761940,6,4,0,0.01,44
3027747835.6189127,3029790747.760252,2042912.141339302,761940,6,4,0,0.01,44
3027121768.5322914,3029790747.760252,2668979.2279605865,761940,6,4,0,0.01,44
3026665897.817865,3029790747.760252,3124849.942387104,761940,6,4,0,0.01,44
3026333723.6711926,3029790747.760252,3457024.089059353,761940,6,4,0,0.01,44
3026091717.1935887,3029790747.760252,3699030.566663265,761940,6,4,0,0.01,44
3025915359.336575,3029790747.760252,3875388.4236769676,761940,6,4,0,0.01,44
3025786866.5693507,3029790747.760252,4003881.1909012794,761940,6,4,0,0.01,44
3025693293.7571087,3029790747.760252,4097454.0031433105,761940,6,4,0,0.01,44
3025625088.9382076,3029790747.760252,4165658.8220443726,761940,6,4,0,0.01,44
3025575379.436702,3029790747.760252,4215368.323550224,761940,6,4,0,0.01,44
3025539188.032025,3029790747.760252,4251559.7282271385,761940,6,4,0,0.01,44
3025512780.6071744,3029790747.760252,4277967.153077602,761940,6,4,0,0.01,44
3025493479.862499,3029790747.760252,4297267.897752762,761940,6,4,0,0.01,44
3025479484.832975,3029790747.760252,4311262.927277088,761940,6,4,0,0.01,44
3025469280.512898,3029790747.760252,4321467.247354031,761940,6,4,0,0.01,44
3025461820.430004,3029790747.760252,4328927.330247879,761940,6,4,0,0.01,44
3025456377.497697,3029790747.760252,4334370.262555122,761940,6,4,0,0.01,44
3025452425.279942,3029790747.760252,4338322.480309963,761940,6,4,0,0.01,44
3025449551.0124283,3029790747.760252,4341196.747823715,761940,6,4,0,0.01,44
