,L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_opt
0,14.902217437336436,14.90763974869274,0.0054223113563054,20867,12,5,0,0.01,19,7.379843114826595
1,14.725412953199932,14.273074955077416,-0.4523379981225162,20867,12,5,0,0.01,19,7.379843114826595
2,14.308450592497469,14.313132049608972,0.0046814571115056,20867,12,5,0,0.01,19,7.379843114826595
3,14.08317718883819,14.250000148541206,0.1668229597030155,20867,12,5,0,0.01,19,7.379843114826595
4,14.022132663719969,14.726766651053316,0.7046339873333487,20867,12,5,0,0.01,19,7.379843114826595
5,13.883316104871122,14.19701019640254,0.3136940915314188,20867,12,5,0,0.01,19,7.379843114826595
6,13.629250091858625,14.596748867100391,0.9674987752417668,20867,12,5,0,0.01,19,7.379843114826595
7,9.012321286215242,13.841184299527546,4.828863013312304,20867,12,5,0,0.01,19,7.379843114826595
8,7.382493375309761,9.272096153983696,1.8896027786739331,20867,12,5,0,0.01,19,7.379843114826595
9,7.380946874889423,7.676018999089269,0.2950721241998462,20867,12,5,0,0.01,19,7.379843114826595
10,7.380351538653239,7.563075661568824,0.1827241229155856,20867,12,5,0,0.01,19,7.379843114826595
11,7.380047615979672,7.896353593844965,0.5163059778652928,20867,12,5,0,0.01,19,7.379843114826595
12,7.379939855554266,7.740047951445722,0.360108095891456,20867,12,5,0,0.01,19,7.379843114826595
13,7.379910459526775,7.766167119112286,0.3862566595855101,20867,12,5,0,0.01,19,7.379843114826595
14,7.379902779907157,7.790423733992035,0.4105209540848777,20867,12,5,0,0.01,19,7.379843114826595
15,7.379897726897433,7.996331058764965,0.6164333318675324,20867,12,5,0,0.01,19,7.379843114826595
16,7.379895385849732,7.634864044414053,0.2549686585643211,20867,12,5,0,0.01,19,7.379843114826595
17,7.379893200013332,7.52311371267926,0.1432205126659278,20867,12,5,0,0.01,19,7.379843114826595
18,7.379892367284228,7.666352873892816,0.2864605066085879,20867,12,5,0,0.01,19,7.379843114826595
19,7.379892257178575,7.817386491935975,0.4374942347573993,20867,12,5,0,0.01,19,7.379843114826595
