L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
217565938.13951162,204847654.5575349,-12718283.581976712,110527,8,8,0,0.01,28,31.25,0.0,31.25,0.0,0.0,0.0,62.5,93.75
201032654.98339945,200418695.0395099,-613959.9438895583,110527,8,8,0,0.01,28,0.0,15.625,31.25,0.0,0.0,0.0,78.125,0.0
197789942.3499553,198177813.94706517,387871.597109884,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197504450.84005207,197635493.4496624,131042.60961031914,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
197404601.1125331,197516937.09524614,112335.98271304369,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,93.75,0.0
197376620.1004342,197845561.5003432,468941.39990898967,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197361684.24650118,197465711.6334119,104027.38691073656,110527,8,8,0,0.01,28,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
197350669.45321158,197610096.50284374,259427.04963216186,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197343275.41156638,197397987.84403563,54712.43246924877,110527,8,8,0,0.01,28,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
197336730.52131143,199688492.4211089,2351761.8997974694,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197330453.2784251,197327390.83629686,-3062.442128241062,110527,8,8,0,0.01,28,0.0,0.0,46.875,0.0,0.0,0.0,62.5,0.0
197314057.2124112,197350310.05269477,36252.840283572674,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197308696.36484656,197312980.89237756,4284.527530997992,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
197303724.16644743,197357486.78252685,53762.61607941985,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197300632.94458726,197373569.32314482,72936.37855756283,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,93.75,0.0
197298364.01170012,197326970.29739305,28606.28569293022,110527,8,8,0,0.01,28,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
197296889.42020905,197374385.05511522,77495.63490617275,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197295626.41821247,197324061.72493196,28435.306719481945,110527,8,8,0,0.01,28,0.0,0.0,46.875,0.0,0.0,0.0,62.5,0.0
197294790.09342152,197310205.3894876,15415.296066075563,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197294019.2640045,197301127.73703536,7108.473030865192,110527,8,8,0,0.01,28,0.0,0.0,46.875,0.0,0.0,0.0,62.5,0.0
197293319.61801952,197295149.31329677,1829.6952772438526,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197292711.43794754,197344542.82467932,51831.386731773615,110527,8,8,0,0.01,28,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
197292230.86620486,197299508.20700493,7277.340800076723,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,78.125,0.0
197291816.3055634,197301284.78116822,9468.475604832172,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197291374.4866279,197298514.8219528,7140.335324883461,110527,8,8,0,0.01,28,0.0,0.0,46.875,0.0,0.0,0.0,62.5,0.0
197291024.96574566,197308079.06110138,17054.095355719328,110527,8,8,0,0.01,28,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
197290720.97429988,197299760.8232562,9039.84895631671,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
197290466.46429637,197304178.3035479,13711.83925151825,110527,8,8,0,0.01,28,0.0,15.625,31.25,0.0,0.0,0.0,62.5,0.0
197290342.0900452,197305542.77794665,15200.687901437283,110527,8,8,0,0.01,28,0.0,0.0,31.25,0.0,0.0,0.0,62.5,0.0
