L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
7.224201554512125,6.90740183198529,-0.3167997225268353,177147,11,6,0,0.01,10,31.25,15.625,62.5,0.0,0.0,0.0,140.625,46.875
6.880133283367795,6.904353675393899,0.024220392026104598,177147,11,6,0,0.01,10,0.0,0.0,62.5,0.0,0.0,0.0,140.625,0.0
6.878512014453706,6.88434802459145,0.005836010137743486,177147,11,6,0,0.01,10,0.0,0.0,78.125,0.0,0.0,0.0,140.625,0.0
6.877834159612439,6.8808036452476244,0.0029694856351856203,177147,11,6,0,0.01,10,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
6.8774869348973295,6.878933590890615,0.0014466559932850842,177147,11,6,0,0.01,10,0.0,15.625,62.5,0.0,0.0,0.0,140.625,0.0
6.877316810570722,6.878266898852102,0.0009500882813799905,177147,11,6,0,0.01,10,0.0,0.0,62.5,0.0,0.0,0.0,140.625,0.0
6.877233599827942,6.878352428787974,0.0011188289600312373,177147,11,6,0,0.01,10,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
6.877187436753509,6.877712274660606,0.0005248379070970088,177147,11,6,0,0.01,10,0.0,0.0,78.125,0.0,0.0,0.0,140.625,0.0
6.877160567090112,6.877657196565227,0.0004966294751156397,177147,11,6,0,0.01,10,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
6.877148848349043,6.877452779373337,0.0003039310242947124,177147,11,6,0,0.01,10,0.0,0.0,78.125,0.0,0.0,0.0,140.625,0.0
6.8771425317415185,6.877445719324128,0.00030318758260960976,177147,11,6,0,0.01,10,0.0,0.0,62.5,0.0,0.0,0.0,140.625,0.0
