,L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_opt
0,14.715965689365008,9.26303828683212,-5.452927402532886,10738,15,5,0,0.01,26,5.213320164484202
1,10.414063440007236,6.5703781877284895,-3.843685252278747,10738,15,5,0,0.01,26,5.213320164484202
2,8.717278322723988,6.6597982782384895,-2.057480044485499,10738,15,5,0,0.01,26,5.213320164484202
3,7.938370262226894,6.651908369947463,-1.2864618922794318,10738,15,5,0,0.01,26,5.213320164484202
4,7.403925810824282,8.105253204451706,0.701327393627424,10738,15,5,0,0.01,26,5.213320164484202
5,6.983043084618809,6.375181190543753,-0.6078618940750564,10738,15,5,0,0.01,26,5.213320164484202
6,6.781389749538801,7.009857593806356,0.2284678442675556,10738,15,5,0,0.01,26,5.213320164484202
7,6.635430774676974,6.5534814744345775,-0.0819493002423961,10738,15,5,0,0.01,26,5.213320164484202
8,6.490865570346289,8.026708604966206,1.5358430346199174,10738,15,5,0,0.01,26,5.213320164484202
9,6.311023958088906,6.577416220462709,0.2663922623738033,10738,15,5,0,0.01,26,5.213320164484202
10,6.250632459813307,6.043177047454652,-0.2074554123586551,10738,15,5,0,0.01,26,5.213320164484202
11,6.186452978465112,6.497001306491616,0.3105483280265044,10738,15,5,0,0.01,26,5.213320164484202
12,6.171926504759331,7.1962820891395225,1.0243555843801913,10738,15,5,0,0.01,26,5.213320164484202
13,6.157569825905802,6.4256311374580495,0.2680613115522474,10738,15,5,0,0.01,26,5.213320164484202
14,6.1005908896634775,6.361273965098826,0.2606830754353488,10738,15,5,0,0.01,26,5.213320164484202
15,6.011904357430521,6.290822637366766,0.2789182799362448,10738,15,5,0,0.01,26,5.213320164484202
16,5.944755259387014,6.134629017390155,0.1898737580031415,10738,15,5,0,0.01,26,5.213320164484202
17,5.915552017904379,5.874446389133389,-0.0411056287709898,10738,15,5,0,0.01,26,5.213320164484202
18,5.905529819177541,7.26369176197151,1.3581619427939682,10738,15,5,0,0.01,26,5.213320164484202
19,5.901825366258447,7.886434726401762,1.984609360143315,10738,15,5,0,0.01,26,5.213320164484202
20,5.895857700324611,6.720165538186167,0.8243078378615554,10738,15,5,0,0.01,26,5.213320164484202
21,5.893197479518504,7.614127681312154,1.7209302017936503,10738,15,5,0,0.01,26,5.213320164484202
22,5.892338240647942,5.946757740712637,0.0544195000646947,10738,15,5,0,0.01,26,5.213320164484202
23,5.891358147771519,6.513413966701719,0.6220558189301997,10738,15,5,0,0.01,26,5.213320164484202
24,5.886892168993002,6.201100889390799,0.3142087203977963,10738,15,5,0,0.01,26,5.213320164484202
25,5.886399133378101,6.852808223182516,0.9664090898044142,10738,15,5,0,0.01,26,5.213320164484202
26,5.88589216669187,6.23365333209171,0.3477611653998398,10738,15,5,0,0.01,26,5.213320164484202
