L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,L_sketching_resample_centroids,L_base,L_sketching,L_opt
21319947752.57085,3032540205.222385,-18287407547.348465,761940,6,4,0,0.01,8,3032540205.222385,21319947752.57085,3032540205.222385,3025444048.39292
3030476252.0221114,3026373573.907511,-4102678.1146001816,761940,6,4,0,0.01,8,3026373573.907511,11821551498.853537,3026373573.907511,3025444048.39292
3025668144.501423,3026700699.287764,1032554.7863407136,761940,6,4,0,0.01,8,3025668144.501423,8396947341.43356,3025668144.501423,3025444048.39292
3025514159.424328,3027374044.4710245,1859885.046696663,761940,6,4,0,0.01,8,3025514159.424328,6632876061.988317,3025514159.424328,3025444048.39292
3025471518.603978,3028052587.599025,2581068.995046616,761940,6,4,0,0.01,8,3025471518.603978,5556145996.083893,3025471518.603978,3025444048.39292
3025457712.509886,3028388374.482666,2930661.972780228,761940,6,4,0,0.01,8,3025457712.509886,4836934393.563487,3025457712.509886,3025444048.39292
3025451963.365152,3027784610.585144,2332647.219992161,761940,6,4,0,0.01,8,3025451963.365152,4334266017.980434,3025451963.365152,3025444048.39292
3025448854.773931,3026663087.565379,1214232.7914481163,761940,6,4,0,0.01,8,3025448854.773931,3975202683.7024174,3025448854.773931,3025444048.39292
3025446880.649188,3026202397.117124,755516.467936039,761940,6,4,0,0.01,8,3025446880.649188,3716063684.518492,3025446880.649188,3025444048.39292
