L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
379.3407951144167,318.8759073665723,-60.46488774784444,581835,10,9,0,0.01,17,171.875,15.625,312.5,0.0,0.0,0.0,640.625,187.5
317.6211373799845,324.75238590792105,7.131248527936577,581835,10,9,0,0.01,17,0.0,0.0,312.5,0.0,0.0,0.0,562.5,0.0
317.28686113483343,321.2225216919209,3.9356605570874876,581835,10,9,0,0.01,17,0.0,15.625,296.875,0.0,0.0,0.0,562.5,0.0
317.15016141524245,323.012899118469,5.862737703226571,581835,10,9,0,0.01,17,0.0,15.625,296.875,0.0,0.0,0.0,546.875,0.0
317.08156747123667,314.74413956172805,-2.3374279095086195,581835,10,9,0,0.01,17,0.0,15.625,312.5,0.0,0.0,0.0,515.625,0.0
314.1426332853915,325.2365488896405,11.093915604248991,581835,10,9,0,0.01,17,0.0,15.625,312.5,0.0,0.0,0.0,546.875,0.0
314.0626970130729,319.018544602399,4.955847589326083,581835,10,9,0,0.01,17,0.0,15.625,281.25,0.0,0.0,0.0,562.5,0.0
314.04125767782875,318.80554540808635,4.764287730257593,581835,10,9,0,0.01,17,0.0,15.625,296.875,0.0,0.0,0.0,546.875,0.0
314.0322400549269,313.03151441912996,-1.0007256357969254,581835,10,9,0,0.01,17,0.0,0.0,296.875,0.0,0.0,0.0,546.875,0.0
312.2291840981471,314.29945578155684,2.0702716834097714,581835,10,9,0,0.01,17,0.0,15.625,281.25,0.0,0.0,0.0,500.0,0.0
312.03640052560064,314.1466997844358,2.1102992588351412,581835,10,9,0,0.01,17,0.0,46.875,312.5,0.0,0.0,0.0,546.875,0.0
311.9730175148924,318.29613259490736,6.323115080014986,581835,10,9,0,0.01,17,0.0,15.625,296.875,0.0,0.0,0.0,531.25,0.0
311.9504341751983,319.39900947970875,7.4485753045104275,581835,10,9,0,0.01,17,0.0,15.625,281.25,0.0,0.0,0.0,578.125,0.0
311.9416452298115,321.96083822142646,10.019192991614943,581835,10,9,0,0.01,17,0.0,0.0,312.5,0.0,0.0,0.0,531.25,0.0
311.93832662420465,314.80510951939044,2.8667828951857928,581835,10,9,0,0.01,17,0.0,15.625,296.875,0.0,0.0,0.0,562.5,0.0
311.93688570761236,320.37887216026996,8.441986452657602,581835,10,9,0,0.01,17,0.0,15.625,296.875,0.0,0.0,0.0,546.875,0.0
311.9361908078536,317.40656956941825,5.470378761564632,581835,10,9,0,0.01,17,0.0,0.0,296.875,0.0,0.0,0.0,546.875,0.0
311.9359053813327,315.3534411492608,3.4175357679280864,581835,10,9,0,0.01,17,0.0,0.0,312.5,0.0,0.0,0.0,546.875,0.0
