L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
367.41897899802564,260.4823980546466,-106.93658094337906,531441,12,9,0,0.01,14,218.75,0.0,312.5,0.0,0.0,0.0,625.0,203.125
259.84786651708583,438.61393881631136,178.76607229922553,531441,12,9,0,0.01,14,0.0,15.625,312.5,0.0,0.0,0.0,593.75,0.0
259.6193367646434,349.97525483314286,90.35591806849948,531441,12,9,0,0.01,14,0.0,15.625,312.5,0.0,0.0,0.0,593.75,0.0
259.4534024627283,394.65187106081675,135.19846859808843,531441,12,9,0,0.01,14,0.0,0.0,328.125,0.0,0.0,0.0,578.125,0.0
259.33441807167185,377.6684052873037,118.33398721563185,531441,12,9,0,0.01,14,0.0,15.625,312.5,0.0,0.0,0.0,593.75,0.0
259.26037503340666,319.1505984760018,59.89022344259513,531441,12,9,0,0.01,14,0.0,15.625,312.5,0.0,0.0,0.0,578.125,0.0
259.21601474376746,287.89391662636274,28.67790188259528,531441,12,9,0,0.01,14,0.0,15.625,312.5,0.0,0.0,0.0,593.75,0.0
259.191682648882,409.1787928282765,149.9871101793945,531441,12,9,0,0.01,14,0.0,0.0,312.5,0.0,0.0,0.0,593.75,0.0
259.17836085489654,367.06354669607487,107.88518584117833,531441,12,9,0,0.01,14,0.0,15.625,312.5,0.0,0.0,0.0,593.75,0.0
259.17217655858434,303.34956223079234,44.177385672208004,531441,12,9,0,0.01,14,0.0,15.625,312.5,0.0,0.0,0.0,578.125,0.0
259.16940887440643,411.25990039093153,152.0904915165251,531441,12,9,0,0.01,14,0.0,15.625,312.5,0.0,0.0,0.0,593.75,0.0
259.16799820280784,326.07084260156256,66.90284439875472,531441,12,9,0,0.01,14,0.0,0.0,312.5,0.0,0.0,0.0,593.75,0.0
259.1671500972199,324.87395628572875,65.70680618850884,531441,12,9,0,0.01,14,0.0,15.625,312.5,0.0,0.0,0.0,578.125,0.0
259.1666813233967,348.01832110026396,88.85163977686727,531441,12,9,0,0.01,14,0.0,15.625,312.5,0.0,0.0,0.0,593.75,0.0
259.1664581891807,328.0269678700494,68.86050968086874,531441,12,9,0,0.01,14,0.0,0.0,312.5,0.0,0.0,0.0,593.75,0.0
