L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
340.28929433697266,321.2186111499437,-19.070683187028976,581835,10,9,0,0.01,18,203.125,15.625,281.25,0.0,0.0,0.0,531.25,359.375
320.0037345124936,320.8931778415008,0.8894433290071788,581835,10,9,0,0.01,18,0.0,0.0,312.5,0.0,0.0,0.0,531.25,0.0
319.7111207379521,320.50112855183664,0.7900078138845288,581835,10,9,0,0.01,18,0.0,15.625,281.25,0.0,0.0,0.0,546.875,0.0
319.5794464803491,319.7730823968893,0.19363591654024503,581835,10,9,0,0.01,18,0.0,15.625,281.25,0.0,0.0,0.0,562.5,0.0
319.5064529883148,319.52235713026835,0.015904141953569706,581835,10,9,0,0.01,18,0.0,0.0,281.25,0.0,0.0,0.0,593.75,0.0
319.4612869201063,319.4558342348359,-0.005452685270427082,581835,10,9,0,0.01,18,0.0,0.0,281.25,0.0,0.0,0.0,546.875,0.0
319.41883350314504,319.4451656282336,0.02633212508857241,581835,10,9,0,0.01,18,0.0,15.625,281.25,0.0,0.0,0.0,546.875,0.0
319.4013256120188,319.48072232177407,0.07939670975525814,581835,10,9,0,0.01,18,0.0,0.0,296.875,0.0,0.0,0.0,515.625,0.0
319.38985549834155,319.4210423820716,0.031186883730072168,581835,10,9,0,0.01,18,0.0,15.625,296.875,0.0,0.0,0.0,531.25,0.0
319.38160535603583,319.4043551261917,0.022749770155883198,581835,10,9,0,0.01,18,0.0,15.625,281.25,0.0,0.0,0.0,531.25,0.0
319.3756809898758,319.38466890606315,0.008987916187379597,581835,10,9,0,0.01,18,0.0,15.625,281.25,0.0,0.0,0.0,546.875,0.0
319.3715554787652,319.39238992704867,0.020834448283494567,581835,10,9,0,0.01,18,0.0,15.625,281.25,0.0,0.0,0.0,562.5,0.0
319.36819445109336,319.37480536470775,0.006610913614395031,581835,10,9,0,0.01,18,0.0,15.625,281.25,0.0,0.0,0.0,546.875,0.0
319.36605197879817,319.3718093359669,0.005757357168704402,581835,10,9,0,0.01,18,0.0,0.0,281.25,0.0,0.0,0.0,531.25,0.0
319.36465076664985,319.36968466612717,0.005033899477325576,581835,10,9,0,0.01,18,0.0,15.625,312.5,0.0,0.0,0.0,515.625,0.0
319.36356091662134,319.3675335331136,0.0039726164922626594,581835,10,9,0,0.01,18,0.0,15.625,281.25,0.0,0.0,0.0,546.875,0.0
319.36280814711563,319.36970137332366,0.00689322620803523,581835,10,9,0,0.01,18,0.0,15.625,281.25,0.0,0.0,0.0,546.875,0.0
319.3622990405066,319.36452693969557,0.002227899188937954,581835,10,9,0,0.01,18,0.0,0.0,281.25,0.0,0.0,0.0,562.5,0.0
319.3620117945219,319.36580024619485,0.003788451672960491,581835,10,9,0,0.01,18,0.0,15.625,281.25,0.0,0.0,0.0,546.875,0.0
