L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
105134.46961755276,26754.672699303745,-78379.79691824902,241600,18,8,0,0.01,14,93.75,15.625,203.125,0.0,0.0,0.0,343.75,93.75
26605.933790447634,38523.02782651558,11917.094036067945,241600,18,8,0,0.01,14,0.0,15.625,203.125,0.0,0.0,0.0,359.375,0.0
26563.44627984498,27084.864586931344,521.4183070863655,241600,18,8,0,0.01,14,0.0,0.0,218.75,0.0,0.0,0.0,375.0,0.0
26540.143051478793,32753.562647472292,6213.419595993499,241600,18,8,0,0.01,14,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
26523.42869215093,27747.420239151288,1223.991547000358,241600,18,8,0,0.01,14,0.0,15.625,187.5,0.0,0.0,0.0,359.375,0.0
26512.197669258934,29265.95953788242,2753.7618686234855,241600,18,8,0,0.01,14,0.0,15.625,203.125,0.0,0.0,0.0,343.75,0.0
26507.68880541122,28850.137517341256,2342.4487119300356,241600,18,8,0,0.01,14,0.0,15.625,203.125,0.0,0.0,0.0,343.75,0.0
26505.58538023785,33293.504528764446,6787.919148526595,241600,18,8,0,0.01,14,0.0,15.625,203.125,0.0,0.0,0.0,359.375,0.0
26504.340945540003,27161.341836520798,657.0008909807948,241600,18,8,0,0.01,14,0.0,0.0,218.75,0.0,0.0,0.0,343.75,0.0
26503.664759471754,63148.28134570197,36644.616586230215,241600,18,8,0,0.01,14,0.0,15.625,203.125,0.0,0.0,0.0,359.375,0.0
26503.425227570926,26772.912556676896,269.4873291059703,241600,18,8,0,0.01,14,0.0,0.0,203.125,0.0,0.0,0.0,359.375,0.0
26503.269464259454,57827.10177979802,31323.832315538562,241600,18,8,0,0.01,14,0.0,15.625,203.125,0.0,0.0,0.0,343.75,0.0
26503.177451075422,27030.130178606407,526.9527275309847,241600,18,8,0,0.01,14,0.0,15.625,203.125,0.0,0.0,0.0,328.125,0.0
26503.14198067157,26715.8326568861,212.69067621452996,241600,18,8,0,0.01,14,0.0,15.625,203.125,0.0,0.0,0.0,359.375,0.0
26503.120347217442,34259.3220162566,7756.201669039157,241600,18,8,0,0.01,14,0.0,0.0,218.75,0.0,0.0,0.0,343.75,0.0
