L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
14.798530076159082,9.455320315876842,-5.343209760282241,177147,11,3,0,0.01,12,15.625,31.25,46.875,0.0,0.0,0.0,109.375,31.25
9.442298288054973,9.484743170559817,0.04244488250484402,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.43983142322679,9.490721277633455,0.05088985440666427,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.43862032496851,9.50179862994644,0.06317830497793153,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.43794705780395,9.45304434638835,0.015097288584399848,177147,11,3,0,0.01,12,0.0,15.625,62.5,0.0,0.0,0.0,93.75,0.0
9.437572450423968,9.451537809367528,0.013965358943559991,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.437339000251692,9.470221736813631,0.032882736561939296,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,78.125,0.0
9.437193399479055,9.510846790919402,0.073653391440347,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,109.375,0.0
9.437093303680943,9.485841745699316,0.048748442018373694,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.4370496742672,9.459182917549072,0.022133243281871273,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
9.43702447268393,9.46045197415086,0.023427501466930067,177147,11,3,0,0.01,12,0.0,15.625,46.875,0.0,0.0,0.0,93.75,0.0
9.437013300270188,9.515241746136535,0.07822844586634758,177147,11,3,0,0.01,12,0.0,0.0,46.875,0.0,0.0,0.0,93.75,0.0
9.437011148152564,9.514860685273016,0.07784953712045173,177147,11,3,0,0.01,12,0.0,0.0,62.5,0.0,0.0,0.0,93.75,0.0
