L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps
38402999537383.05,18808320039765.402,-19594679497617.645,138509,14,3,0,0.01,20
31907369962256.254,18808320039765.402,-13099049922490.852,138509,14,3,0,0.01,20
24767313931244.17,18808320039765.402,-5958993891478.77,138509,14,3,0,0.01,20
20861660928391.617,18808320039765.402,-2053340888626.2148,138509,14,3,0,0.01,20
19415891183041.855,18808320039765.402,-607571143276.4531,138509,14,3,0,0.01,20
18675102543276.383,17606516718040.758,-1068585825235.625,138509,14,3,0,0.01,20
18008716009017.875,17606516718040.758,-402199290977.1172,138509,14,3,0,0.01,20
17411804916390.75,17397419892055.904,-14385024334.845703,138509,14,3,0,0.01,20
16841451206332.732,17397419892055.904,555968685723.1719,138509,14,3,0,0.01,20
16476218774874.99,17397419892055.904,921201117180.9141,138509,14,3,0,0.01,20
16194236099033.44,17397419892055.904,1203183793022.4648,138509,14,3,0,0.01,20
15983501693827.512,17397419892055.904,1413918198228.3926,138509,14,3,0,0.01,20
15458670822052.826,17397419892055.904,1938749070003.0781,138509,14,3,0,0.01,20
14996120433580.994,17397419892055.904,2401299458474.91,138509,14,3,0,0.01,20
14591854846533.805,17397419892055.904,2805565045522.0996,138509,14,3,0,0.01,20
14338193147829.7,17397419892055.904,3059226744226.205,138509,14,3,0,0.01,20
14177847960690.248,17397419892055.904,3219571931365.6562,138509,14,3,0,0.01,20
14053758297458.988,17397419892055.904,3343661594596.916,138509,14,3,0,0.01,20
13973108517744.705,17397419892055.904,3424311374311.199,138509,14,3,0,0.01,20
13945555917048.494,17397419892055.904,3451863975007.41,138509,14,3,0,0.01,20
13940108437209.1,17397419892055.904,3457311454846.8047,138509,14,3,0,0.01,20
