L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
7552778129591.801,,,138509,14,6,0,0.01,14,31.25,0.0,78.125,0.0,0.0,0.0,125.0,109.375
7464906204757.939,,,138509,14,6,0,0.01,14,0.0,0.0,62.5,0.0,0.0,0.0,125.0,0.0
7417724614701.682,,,138509,14,6,0,0.01,14,0.0,15.625,62.5,0.0,0.0,0.0,125.0,0.0
7300945278351.011,,,138509,14,6,0,0.01,14,0.0,15.625,46.875,0.0,0.0,0.0,125.0,0.0
7236186262789.045,,,138509,14,6,0,0.01,14,0.0,15.625,62.5,0.0,0.0,0.0,140.625,0.0
7176948217162.733,,,138509,14,6,0,0.01,14,0.0,0.0,62.5,0.0,0.0,0.0,140.625,0.0
7167163772204.61,,,138509,14,6,0,0.01,14,0.0,0.0,62.5,0.0,0.0,0.0,125.0,0.0
7163393913204.468,,,138509,14,6,0,0.01,14,0.0,15.625,62.5,0.0,0.0,0.0,140.625,0.0
7158454127279.334,,,138509,14,6,0,0.01,14,0.0,0.0,62.5,0.0,0.0,0.0,125.0,0.0
7154418379600.18,,,138509,14,6,0,0.01,14,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7152755456064.926,,,138509,14,6,0,0.01,14,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7152386473786.407,,,138509,14,6,0,0.01,14,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7152220767198.449,,,138509,14,6,0,0.01,14,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7152069416513.93,,,138509,14,6,0,0.01,14,0.0,0.0,78.125,0.0,0.0,0.0,125.0,0.0
7151860871210.046,,,138509,14,6,0,0.01,14,0.0,15.625,62.5,0.0,0.0,0.0,140.625,0.0
