n_datapoints,n_features,n_clusters,t_A_avg,t_A_min,t_A_max,t_B_avg,t_B_min,t_B_max,avg_cluster_size,min_cluster_size,max_cluster_size
732977.0,17.0,33.0,1.829722089865773,1.4319617748260498,2.246070384979248,0.024240260271681954,0.015666723251342773,0.0482480525970459,22211.424242424244,9606.0,49882.0
732977.0,17.0,34.0,1.7394605541229249,1.4319608211517334,2.0079505443573,0.02324317455291748,0.016031265258789062,0.04004836082458496,21558.147058823528,9606.0,49882.0
732977.0,17.0,35.0,1.8005629127675837,1.6239666938781738,2.0959510803222656,0.0236814022064209,0.01604437828063965,0.032044172286987305,20942.2,9606.0,49882.0
732977.0,17.0,36.0,3.8953314874230363,1.6159825325012207,4.988748550415039,0.05167955305518174,0.024031400680541992,0.07859182357788086,20360.472222222223,5316.0,49882.0
732977.0,17.0,37.0,3.985434186458588,2.254559278488159,4.746847629547119,0.04981322050094605,0.015625,0.08944296836853027,19810.18918918919,9267.0,51418.0
732977.0,17.0,38.0,2.542602965706273,2.3132898807525635,3.387556314468384,0.03167973066631116,0.021990060806274414,0.052362918853759766,19288.86842105263,7816.0,41594.0
732977.0,17.0,39.0,2.532980170249939,2.192946434020996,3.4163930416107178,0.030180616378784178,0.01565265655517578,0.053328514099121094,18794.28205128205,2533.0,52040.0
732977.0,17.0,40.0,2.144485072294871,1.8280830383300781,2.6371970176696777,0.02751708428064982,0.014556646347045898,0.0464174747467041,18324.425,7465.0,49882.0
732977.0,17.0,41.0,1.964782327413559,1.655742883682251,2.5623550415039062,0.020961169685636247,0.0156252384185791,0.0312960147857666,17877.48780487805,4002.0,31544.0
732977.0,17.0,42.0,1.9907924871186953,1.7936651706695557,2.1669962406158447,0.02455288655049092,0.015626192092895508,0.04687666893005371,17451.833333333332,9606.0,49882.0
732977.0,17.0,43.0,2.066174160759404,1.8593363761901855,2.3247973918914795,0.021828876351410488,0.015621423721313477,0.031297922134399414,17045.976744186046,9999.0,31540.0
732977.0,17.0,44.0,2.053962671531821,1.8125050067901611,2.256244659423828,0.02276591085038095,0.0155792236328125,0.0468754768371582,16658.56818181818,7816.0,30299.0
732977.0,17.0,45.0,2.114838148565853,1.8535351753234863,2.188985824584961,0.019918500675874598,0.015508651733398438,0.031296491622924805,16288.377777777778,2356.0,29624.0
732977.0,17.0,46.0,2.157420640089074,1.8749711513519287,2.663285493850708,0.024038402401671117,0.015577316284179688,0.03722667694091797,15934.282608695652,1204.0,30657.0
732977.0,17.0,47.0,2.178914898633957,1.9232885837554932,2.34505033493042,0.02148447632789612,0.015614032745361328,0.03126096725463867,15595.255319148937,2634.0,31482.0
732977.0,17.0,48.0,2.183305413722992,1.9467263221740723,2.2768375873565674,0.022563014030456543,0.015619039535522461,0.0468287467956543,15270.354166666666,6877.0,29624.0
732977.0,17.0,49.0,2.271778357231011,2.071641206741333,2.492962598800659,0.023335909439345538,0.01561737060546875,0.04686784744262695,14958.714285714286,3795.0,29624.0
