n_datapoints,n_features,n_clusters,t_A_median,t_A_min,t_A_max,t_B_median,t_B_min,t_B_max,median_cluster_size,min_cluster_size,max_cluster_size
310000.0,25.0,84.0,1953.125,1906.25,2531.25,109.375,78.125,125.0,3690.4761904761904,2027.0,7882.0
310000.0,25.0,87.0,2078.125,1984.375,2625.0,109.375,78.125,125.0,3563.2183908045977,2139.0,6360.0
310000.0,25.0,90.0,2109.375,2046.875,2750.0,109.375,78.125,125.0,3444.4444444444443,2013.0,6332.0
310000.0,25.0,93.0,2234.375,2156.25,2796.875,125.0,78.125,187.5,3333.3333333333335,2261.0,7844.0
310000.0,25.0,96.0,2218.75,2171.875,2937.5,125.0,62.5,156.25,3229.1666666666665,2308.0,6350.0
310000.0,25.0,99.0,2359.375,2250.0,2984.375,125.0,78.125,140.625,3131.313131313131,1992.0,4458.0
410000.0,25.0,3.0,265.625,125.0,281.25,109.375,109.375,140.625,136666.66666666666,123152.0,163631.0
410000.0,25.0,6.0,359.375,250.0,375.0,109.375,109.375,125.0,68333.33333333333,41108.0,122878.0
410000.0,25.0,9.0,437.5,343.75,484.375,109.375,78.125,171.875,45555.555555555555,13420.0,163742.0
410000.0,25.0,12.0,531.25,500.0,562.5,109.375,78.125,140.625,34166.666666666664,13511.0,81837.0
410000.0,25.0,15.0,609.375,562.5,640.625,125.0,62.5,156.25,27333.333333333332,0.0,410000.0
410000.0,25.0,18.0,789.0625,625.0,828.125,109.375,93.75,156.25,22777.777777777777,9995.0,41234.0
410000.0,25.0,21.0,859.375,656.25,968.75,140.625,109.375,171.875,19523.809523809523,10091.0,82044.0
410000.0,25.0,24.0,921.875,703.125,1015.625,171.875,109.375,187.5,17083.333333333332,0.0,410000.0
410000.0,25.0,27.0,1046.875,875.0,1093.75,156.25,109.375,156.25,15185.185185185184,8054.0,41108.0
410000.0,25.0,30.0,1109.375,1031.25,1203.125,156.25,109.375,171.875,13666.666666666666,6676.0,41108.0
410000.0,25.0,33.0,1218.75,1187.5,1328.125,156.25,93.75,171.875,12424.242424242424,8157.0,41114.0
410000.0,25.0,36.0,1281.25,1250.0,1437.5,156.25,109.375,171.875,11388.888888888889,6778.0,20821.0
410000.0,25.0,39.0,1390.625,1125.0,1546.875,156.25,93.75,171.875,10512.820512820514,5741.0,20678.0
410000.0,25.0,42.0,1421.875,1359.375,1703.125,171.875,125.0,203.125,9761.904761904761,0.0,410000.0
410000.0,25.0,45.0,1562.5,1500.0,1796.875,156.25,109.375,171.875,9111.111111111111,4998.0,20492.0
410000.0,25.0,48.0,1593.75,1515.625,1875.0,156.25,109.375,171.875,8541.666666666666,5716.0,20916.0
410000.0,25.0,51.0,1718.75,1656.25,2046.875,156.25,109.375,187.5,8039.21568627451,5075.0,20514.0
410000.0,25.0,54.0,1765.625,1718.75,2140.625,156.25,46.875,156.25,7592.592592592592,3974.0,13882.0
410000.0,25.0,57.0,1890.625,1812.5,2265.625,156.25,93.75,171.875,7192.982456140351,4432.0,13806.0
410000.0,25.0,60.0,1921.875,1750.0,2390.625,156.25,109.375,171.875,6833.333333333333,4421.0,41108.0
410000.0,25.0,63.0,2062.5,1968.75,2531.25,156.25,109.375,171.875,6507.936507936508,3966.0,13814.0
410000.0,25.0,66.0,2109.375,2046.875,2640.625,156.25,109.375,187.5,6212.121212121212,2580.0,41234.0
410000.0,25.0,69.0,2234.375,2062.5,2750.0,156.25,109.375,187.5,5942.028985507246,3988.0,13856.0
410000.0,25.0,72.0,2265.625,2156.25,2953.125,156.25,109.375,171.875,5694.444444444444,3999.0,10292.0
410000.0,25.0,75.0,2437.5,2343.75,3093.75,156.25,109.375,203.125,5466.666666666667,3990.0,13758.0
410000.0,25.0,78.0,2453.125,2328.125,3125.0,156.25,109.375,187.5,5256.410256410257,3029.0,10585.0
410000.0,25.0,81.0,2593.75,2453.125,3296.875,171.875,109.375,187.5,5061.728395061728,2480.0,13795.0
410000.0,25.0,84.0,2625.0,2515.625,3359.375,171.875,109.375,203.125,4880.952380952381,2603.0,13962.0
410000.0,25.0,87.0,2781.25,2671.875,3500.0,187.5,93.75,203.125,4712.64367816092,3632.0,6917.0
410000.0,25.0,90.0,2812.5,2609.375,3687.5,187.5,109.375,218.75,4555.555555555556,2839.0,8313.0
410000.0,25.0,93.0,2968.75,2828.125,3750.0,187.5,109.375,218.75,4408.602150537635,3385.0,5964.0
410000.0,25.0,96.0,2937.5,2843.75,3890.625,203.125,109.375,234.375,4270.833333333333,2633.0,7192.0
410000.0,25.0,99.0,3140.625,2906.25,3968.75,203.125,93.75,234.375,4141.414141414141,3007.0,10410.0
510000.0,25.0,3.0,343.75,156.25,343.75,140.625,140.625,140.625,170000.0,152538.0,203906.0
510000.0,25.0,6.0,437.5,312.5,453.125,140.625,125.0,171.875,85000.0,51064.0,152909.0
510000.0,25.0,9.0,546.875,468.75,640.625,156.25,109.375,218.75,56666.666666666664,0.0,510000.0
510000.0,25.0,12.0,656.25,593.75,687.5,140.625,93.75,218.75,42500.0,25169.0,51279.0
510000.0,25.0,15.0,765.625,734.375,828.125,140.625,109.375,187.5,34000.0,16661.0,51123.0
510000.0,25.0,18.0,984.375,906.25,1031.25,140.625,78.125,187.5,28333.333333333332,16711.0,101845.0
510000.0,25.0,21.0,1093.75,1046.875,1140.625,140.625,109.375,203.125,24285.714285714286,12647.0,101845.0
510000.0,25.0,24.0,1187.5,1109.375,1281.25,156.25,125.0,250.0,21250.0,0.0,510000.0
510000.0,25.0,27.0,1343.75,1250.0,1453.125,140.625,109.375,234.375,18888.88888888889,10165.0,51064.0
510000.0,25.0,30.0,1390.625,1328.125,1484.375,156.25,140.625,234.375,17000.0,0.0,510000.0
510000.0,25.0,33.0,1562.5,1484.375,1703.125,140.625,109.375,234.375,15454.545454545454,7141.0,51279.0
510000.0,25.0,36.0,1578.125,1437.5,1796.875,234.375,125.0,265.625,14166.666666666666,7098.0,50871.0
510000.0,25.0,39.0,1718.75,1609.375,1953.125,234.375,109.375,250.0,13076.923076923076,8235.0,25478.0
510000.0,25.0,42.0,1812.5,1625.0,2093.75,187.5,93.75,250.0,12142.857142857143,7155.0,50911.0
510000.0,25.0,45.0,1953.125,1843.75,2265.625,234.375,125.0,250.0,11333.333333333334,6335.0,50882.0
510000.0,25.0,48.0,1984.375,1812.5,2390.625,234.375,140.625,265.625,10625.0,6317.0,50882.0
510000.0,25.0,51.0,2140.625,2000.0,2515.625,234.375,125.0,281.25,10000.0,6274.0,17269.0
510000.0,25.0,54.0,2218.75,2078.125,2671.875,234.375,140.625,250.0,9444.444444444445,6269.0,25653.0
510000.0,25.0,57.0,2359.375,2234.375,2890.625,234.375,109.375,281.25,8947.368421052632,3805.0,17143.0
510000.0,25.0,60.0,2406.25,2250.0,3015.625,218.75,125.0,265.625,8500.0,4510.0,17145.0
510000.0,25.0,63.0,2578.125,2500.0,3218.75,218.75,125.0,265.625,8095.238095238095,5547.0,17177.0
510000.0,25.0,66.0,2640.625,2578.125,3265.625,218.75,140.625,234.375,7727.272727272727,4986.0,17181.0
510000.0,25.0,69.0,2843.75,2656.25,3265.625,203.125,125.0,250.0,7391.304347826087,3116.0,17270.0
510000.0,25.0,72.0,2828.125,2625.0,3562.5,203.125,125.0,265.625,7083.333333333333,4503.0,12957.0
510000.0,25.0,75.0,3000.0,2843.75,3718.75,234.375,125.0,265.625,6800.0,4977.0,10342.0
510000.0,25.0,78.0,3062.5,2968.75,3828.125,234.375,140.625,265.625,6538.461538461538,3266.0,17098.0
510000.0,25.0,81.0,3203.125,2843.75,4000.0,234.375,125.0,250.0,6296.2962962962965,3536.0,12838.0
510000.0,25.0,84.0,3265.625,3078.125,4171.875,250.0,125.0,281.25,6071.428571428572,4486.0,8643.0
510000.0,25.0,87.0,3515.625,3296.875,4312.5,250.0,125.0,296.875,5862.068965517241,3336.0,12945.0
510000.0,25.0,90.0,3578.125,3406.25,4625.0,250.0,125.0,296.875,5666.666666666667,3808.0,10265.0
510000.0,25.0,93.0,3882.8125,3625.0,4609.375,265.625,125.0,296.875,5483.870967741936,3067.0,12764.0
510000.0,25.0,96.0,3750.0,3437.5,5031.25,281.25,125.0,312.5,5312.5,3846.0,8584.0
510000.0,25.0,99.0,3937.5,3640.625,5046.875,281.25,125.0,328.125,5151.515151515152,3773.0,10307.0
610000.0,25.0,3.0,390.625,156.25,406.25,187.5,187.5,187.5,203333.33333333334,122064.0,365762.0
610000.0,25.0,6.0,539.0625,359.375,562.5,171.875,171.875,203.125,101666.66666666667,60916.0,183006.0
610000.0,25.0,9.0,656.25,546.875,703.125,171.875,125.0,234.375,67777.77777777778,30264.0,183007.0
610000.0,25.0,12.0,796.875,718.75,859.375,171.875,156.25,218.75,50833.333333333336,20140.0,61149.0
610000.0,25.0,15.0,921.875,781.25,1000.0,171.875,156.25,218.75,40666.666666666664,15030.0,122168.0
610000.0,25.0,18.0,1171.875,1062.5,1234.375,171.875,140.625,234.375,33888.88888888889,12049.0,122189.0
610000.0,25.0,21.0,1312.5,1218.75,1421.875,171.875,156.25,250.0,29047.619047619046,15139.0,60982.0
610000.0,25.0,24.0,1437.5,1359.375,1484.375,171.875,140.625,250.0,25416.666666666668,19745.0,61148.0
610000.0,25.0,27.0,1562.5,1484.375,1640.625,187.5,171.875,281.25,22592.59259259259,0.0,610000.0
610000.0,25.0,30.0,1687.5,1593.75,1843.75,171.875,156.25,281.25,20333.333333333332,12080.0,30816.0
610000.0,25.0,33.0,1859.375,1750.0,1968.75,171.875,156.25,296.875,18484.848484848484,7505.0,61149.0
610000.0,25.0,36.0,1953.125,1875.0,2140.625,171.875,140.625,281.25,16944.444444444445,9849.0,60982.0
610000.0,25.0,39.0,2109.375,1968.75,2359.375,171.875,140.625,296.875,15641.02564102564,7417.0,60898.0
610000.0,25.0,42.0,2218.75,2078.125,2562.5,171.875,156.25,375.0,14523.809523809523,7481.0,60818.0
610000.0,25.0,45.0,2296.875,2046.875,2609.375,296.875,156.25,343.75,13555.555555555555,6604.0,30642.0
610000.0,25.0,48.0,2390.625,2234.375,2875.0,296.875,156.25,359.375,12708.333333333334,8584.0,60875.0
610000.0,25.0,51.0,2625.0,2500.0,3125.0,281.25,156.25,359.375,11960.78431372549,5952.0,30668.0
610000.0,25.0,54.0,2695.3125,2562.5,3281.25,265.625,140.625,312.5,11296.296296296296,6637.0,30607.0
610000.0,25.0,57.0,2828.125,2640.625,3343.75,265.625,156.25,312.5,10701.754385964912,6552.0,30997.0
610000.0,25.0,60.0,2906.25,2765.625,3609.375,250.0,62.5,312.5,10166.666666666666,6699.0,30583.0
610000.0,25.0,63.0,3093.75,2984.375,3828.125,250.0,156.25,281.25,9682.539682539682,6567.0,15319.0
