L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
53.83383,51.05546,-2.77837,1025010,11,5,0,0.01,1,125.0,46.875,234.375,0.0,0.0,0.0,234.375,359.375
51.005974,51.09888,0.09290695,1025010,11,5,0,0.01,1,0.0,46.875,234.375,0.0,0.0,0.0,234.375,0.0
