L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
48.115726,45.270782,-2.844944,1025010,11,7,0,0.01,2,171.875,31.25,281.25,0.0,0.0,0.0,343.75,359.375
45.22601,45.185493,-0.0405159,1025010,11,7,0,0.01,2,0.0,46.875,281.25,0.0,0.0,0.0,328.125,0.0
45.154545,45.19573,0.04118347,1025010,11,7,0,0.01,2,0.0,46.875,296.875,0.0,0.0,0.0,312.5,0.0
