L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
1208.5485652498633,886.5358454818536,-322.0127197680097,4603861,9,3,0,0.01,1,468.75,125.0,781.25,0.0,31.25,0.0,1046.875,2203.125
886.4995051484041,886.5121431039124,0.012637955508353116,4603861,9,3,0,0.01,1,0.0,93.75,781.25,0.0,0.0,0.0,1062.5,0.0
