L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
88086438228.5003,76228271271.1123,-11858166957.388,1000000,13,4,0,0.01,1,171.875,31.25,265.625,0.0,0.0,0.0,406.25,609.375
76204930718.93195,76225615414.73726,20684695.80531311,1000000,13,4,0,0.01,1,0.0,31.25,265.625,0.0,0.0,0.0,406.25,0.0
