L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
61742692577.00599,39409600207.07868,-22333092369.927307,1000000,13,7,0,0.01,1,328.125,31.25,421.875,0.0,0.0,0.0,671.875,625.0
39377640053.70991,39406554612.87908,28914559.169174194,1000000,13,7,0,0.01,1,0.0,31.25,406.25,0.0,0.0,0.0,671.875,0.0
