L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
10506.620387888845,5115.846622412288,-5390.773765476557,1000000,19,5,0,0.01,2,328.125,46.875,500.0,0.0,0.0,0.0,671.875,1062.5
5109.429409134743,5114.290959694575,4.861550559831812,1000000,19,5,0,0.01,2,0.0,31.25,515.625,0.0,0.0,0.0,671.875,0.0
5108.356449163694,5108.54829363728,0.19184447358566104,1000000,19,5,0,0.01,2,0.0,31.25,515.625,0.0,0.0,0.0,671.875,0.0
