L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
367.41897899802564,251.08363882057893,-116.33534017744671,531441,12,9,0,0.01,7,187.5,15.625,281.25,0.0,0.0,0.0,421.875,218.75
250.52007514732844,250.97133138206163,0.45125623473319365,531441,12,9,0,0.01,7,0.0,15.625,265.625,0.0,0.0,0.0,453.125,0.0
250.3935534486413,248.57962848340918,-1.8139249652321325,531441,12,9,0,0.01,7,0.0,15.625,265.625,0.0,0.0,0.0,406.25,0.0
248.0003791469902,247.27395955697392,-0.7264195900162917,531441,12,9,0,0.01,7,0.0,15.625,265.625,0.0,0.0,0.0,421.875,0.0
246.69849501705778,246.6171016596231,-0.08139335743467768,531441,12,9,0,0.01,7,0.0,15.625,250.0,0.0,0.0,0.0,421.875,0.0
246.22896354870628,246.3846494154296,0.1556858667233314,531441,12,9,0,0.01,7,0.0,0.0,281.25,0.0,0.0,0.0,406.25,0.0
246.11471534876188,245.96415530980474,-0.15056003895713843,531441,12,9,0,0.01,7,0.0,15.625,281.25,0.0,0.0,0.0,406.25,0.0
245.87281771043814,245.91586187976594,0.043044169327799864,531441,12,9,0,0.01,7,0.0,15.625,281.25,0.0,0.0,0.0,390.625,0.0
