L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
7303363.266076166,1994534.2592652626,-5308829.006810904,1000000,16,5,0,0.01,1,296.875,31.25,375.0,0.0,0.0,0.0,609.375,750.0
1993362.198501046,1993088.5537007244,-273.64480032166466,1000000,16,5,0,0.01,1,0.0,31.25,375.0,0.0,0.0,0.0,593.75,0.0
