L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
8596759.28324381,335306.5654749065,-8261452.717768904,678013,7,8,0,0.01,7,140.625,0.0,218.75,0.0,0.0,0.0,328.125,203.125
334890.6606111195,221021.06358317178,-113869.59702794775,678013,7,8,0,0.01,7,0.0,0.0,218.75,0.0,0.0,0.0,312.5,0.0
154560.24483890377,170752.00827627006,16191.763437366288,678013,7,8,0,0.01,7,0.0,15.625,218.75,0.0,0.0,0.0,312.5,0.0
151617.05498704716,151358.52150561215,-258.53348143500625,678013,7,8,0,0.01,7,0.0,15.625,218.75,0.0,0.0,0.0,312.5,0.0
149617.15741355016,150186.20698579686,569.0495722467022,678013,7,8,0,0.01,7,0.0,0.0,218.75,0.0,0.0,0.0,296.875,0.0
149562.2217188913,148969.69751207775,-592.5242068135412,678013,7,8,0,0.01,7,0.0,15.625,234.375,0.0,0.0,0.0,296.875,0.0
148760.6188882469,149327.77025285404,567.1513646071253,678013,7,8,0,0.01,7,0.0,15.625,234.375,0.0,0.0,0.0,296.875,0.0
148749.0354648347,149573.46822189953,824.4327570648165,678013,7,8,0,0.01,7,0.0,15.625,218.75,0.0,0.0,0.0,312.5,0.0
