L_slow,L_fast,L_diff,n,d,k,seed,subsample_size,steps,t_A,t_B,t_sketching,t_sampling,t_choose_best,t_sampling_centroids,t_get_avg,t_permutation
482165.06086735305,399623.7257977257,-82541.33506962733,7619400,5,5,0,0.01,1,843.75,125.0,1406.25,0.0,0.0,0.0,1859.375,2515.625
399590.0044280917,399610.5715545837,20.56712649198016,7619400,5,5,0,0.01,1,0.0,140.625,1390.625,0.0,0.0,0.0,1843.75,0.0
