n_datapoints,n_features,n_clusters,t_A_avg,t_A_min,t_A_max,t_B_avg,t_B_min,t_B_max,avg_cluster_size,min_cluster_size,max_cluster_size
163065.0,4.0,48.0,0.13132322549819947,0.11694931983947754,0.16208887100219727,0.0015386962890625,0.0,0.015677928924560547,3397.1875,42.0,9331.0
163065.0,4.0,49.0,0.13496053218841553,0.12496209144592285,0.1562495231628418,0.001408851146697998,0.0,0.01567220687866211,3327.8571428571427,42.0,8906.0
163065.0,4.0,50.0,0.1420384931564331,0.12496256828308105,0.17188191413879395,0.001094212532043457,0.0,0.01567697525024414,3261.3,43.0,8989.0
163065.0,4.0,51.0,0.1384493613243103,0.1249537467956543,0.15628576278686523,0.001878378391265869,0.0,0.015670061111450195,3197.3529411764707,43.0,8096.0
163065.0,4.0,52.0,0.14113056421279907,0.13844013214111328,0.1562497615814209,0.0015732812881469726,0.0,0.015669822692871094,3135.8653846153848,43.0,6853.0
163065.0,4.0,53.0,0.1440172863006592,0.13617658615112305,0.17186594009399414,0.0009390878677368164,0.0,0.01566457748413086,3076.698113207547,43.0,6791.0
163065.0,4.0,54.0,0.14686214208602905,0.14058709144592285,0.17187881469726562,0.0014083647727966308,0.0,0.015672922134399414,3019.722222222222,43.0,7352.0
163065.0,4.0,55.0,0.15233515024185182,0.14058732986450195,0.1719043254852295,0.0009392094612121582,0.0,0.01566314697265625,2964.818181818182,43.0,6867.0
163065.0,4.0,56.0,0.14947206497192383,0.1405811309814453,0.15717053413391113,0.0009389376640319824,0.0,0.015663623809814453,2911.875,42.0,7082.0
163065.0,4.0,57.0,0.15378605365753173,0.14058494567871094,0.1712806224822998,0.0012509369850158692,0.0,0.01566457748413086,2860.7894736842104,43.0,6119.0
163065.0,4.0,58.0,0.15547791719436646,0.14058566093444824,0.17186260223388672,0.0009391236305236816,0.0,0.01566290855407715,2811.4655172413795,43.0,6655.0
163065.0,4.0,59.0,0.1598397159576416,0.15620732307434082,0.18749165534973145,0.002034289836883545,0.0,0.015670061111450195,2763.813559322034,42.0,6856.0
163065.0,4.0,60.0,0.16029409646987916,0.15621232986450195,0.17252421379089355,0.001096198558807373,0.0,0.015667438507080078,2717.75,42.0,6770.0
163065.0,4.0,61.0,0.16259418725967406,0.15620708465576172,0.19486522674560547,0.0011351680755615234,0.0,0.015662431716918945,2673.1967213114754,43.0,5847.0
163065.0,4.0,62.0,0.1640593695640564,0.15619492530822754,0.17192745208740234,0.0014087367057800293,0.0,0.015671968460083008,2630.0806451612902,43.0,6027.0
